21.168 21.937 22.039 22.338 22.401 22.481 20.280 20.421 17.891 17.895 15.670 46.124 47.205 48.110 46.870 50.291 54.580 56.394 49.637 61.653 62.448 66.070 5.558 5.747 5.434 5.417 5.800 5.382 5.343 5.494 5.217 5.275 4.057 4.629 5.270 5.723 5.862
21.167 21.936 22.040 22.340 22.401 22.481 20.282 20.422 17.893 17.895 15.670 46.153 47.219 48.113 46.861 50.292 54.578 56.397 49.628 61.639 62.449 66.067 5.558 5.748 5.436 5.418 5.800 5.383 5.345 5.496 5.220 5.276 4.059 4.630 5.271 5.724 5.864
21.158 21.943 21.992 22.282 22.354 22.445 20.211 20.378 17.792 17.872 15.631 45.721 47.077 48.278 47.068 50.403 54.750 56.292 49.685 62.170 62.419 66.284 5.542 5.706 5.373 5.369 5.794 5.360 5.305 5.457 5.140 5.255 4.007 4.624 5.254 5.684 5.815
21.157 21.927 22.039 22.347 22.396 22.478 20.287 20.419 17.893 17.892 15.667 46.310 47.305 48.165 46.827 50.319 54.593 56.398 49.564 61.621 62.454 66.079 5.550 5.750 5.443 5.425 5.798 5.388 5.356 5.505 5.231 5.279 4.065 4.637 5.276 5.726 5.876
21.155 21.931 22.022 22.326 22.381 22.466 20.261 20.404 17.858 17.885 15.654 46.141 47.246 48.218 46.904 50.356 54.653 56.362 49.592 61.811 62.443 66.154 5.546 5.735 5.420 5.407 5.799 5.379 5.340 5.490 5.202 5.272 4.047 4.634 5.270 5.711 5.857
21.156 21.943 21.988 22.278 22.350 22.442 20.206 20.374 17.784 17.869 15.627 45.711 47.079 48.298 47.079 50.416 54.766 56.284 49.680 62.208 62.417 66.302 5.540 5.703 5.369 5.366 5.793 5.358 5.304 5.455 5.136 5.254 4.004 4.624 5.254 5.681 5.813
21.156 21.941 21.995 22.287 22.356 22.446 20.216 20.380 17.797 17.872 15.632 45.786 47.108 48.282 47.048 50.405 54.745 56.299 49.666 62.136 62.422 66.275 5.541 5.709 5.378 5.374 5.793 5.362 5.310 5.462 5.148 5.257 4.012 4.626 5.257 5.686 5.821
21.156 21.940 21.996 22.289 22.357 22.447 20.218 20.381 17.800 17.873 15.633 45.804 47.115 48.281 47.041 50.403 54.742 56.302 49.661 62.122 62.423 66.270 5.541 5.710 5.380 5.375 5.793 5.363 5.311 5.463 5.150 5.258 4.014 4.626 5.257 5.688 5.822
21.152 21.932 22.008 22.310 22.367 22.455 20.240 20.391 17.828 17.878 15.642 46.028 47.212 48.270 46.961 50.391 54.705 56.333 49.604 61.963 62.434 66.218 5.541 5.723 5.402 5.394 5.793 5.373 5.329 5.480 5.180 5.266 4.032 4.633 5.265 5.700 5.844
21.156 21.942 21.988 22.279 22.350 22.442 20.206 20.374 17.784 17.869 15.627 45.722 47.085 48.301 47.077 50.418 54.767 56.285 49.676 62.206 62.418 66.303 5.540 5.703 5.370 5.367 5.793 5.359 5.304 5.456 5.137 5.254 4.005 4.625 5.254 5.681 5.814
21.156 21.941 21.993 22.285 22.354 22.445 20.214 20.378 17.794 17.872 15.631 45.777 47.106 48.289 47.053 50.409 54.751 56.296 49.666 62.152 62.421 66.282 5.541 5.708 5.376 5.372 5.793 5.362 5.309 5.461 5.145 5.256 4.011 4.626 5.256 5.685 5.819
21.155 21.929 22.025 22.331 22.383 22.468 20.266 20.407 17.864 17.886 15.656 46.188 47.265 48.213 46.886 50.352 54.643 56.369 49.581 61.773 62.445 66.141 5.546 5.738 5.425 5.411 5.799 5.381 5.344 5.494 5.209 5.273 4.051 4.635 5.271 5.714 5.862
21.155 21.942 21.988 22.278 22.349 22.441 20.206 20.374 17.783 17.869 15.627 45.722 47.086 48.304 47.078 50.419 54.769 56.284 49.675 62.210 62.417 66.305 5.540 5.703 5.369 5.367 5.793 5.359 5.304 5.456 5.136 5.254 4.005 4.625 5.254 5.681 5.814
21.155 21.942 21.988 22.278 22.349 22.441 20.206 20.374 17.783 17.869 15.627 45.721 47.086 48.304 47.078 50.419 54.769 56.284 49.675 62.211 62.417 66.305 5.539 5.703 5.369 5.367 5.793 5.359 5.304 5.456 5.136 5.254 4.005 4.625 5.254 5.681 5.813
21.156 21.928 22.031 22.338 22.389 22.472 20.275 20.412 17.877 17.889 15.661 46.240 47.282 48.193 46.861 50.338 54.622 56.382 49.574 61.708 62.449 66.114 5.548 5.743 5.433 5.417 5.799 5.384 5.349 5.498 5.218 5.276 4.057 4.636 5.273 5.719 5.868
21.155 21.939 21.995 22.288 22.355 22.446 20.217 20.380 17.798 17.872 15.632 45.813 47.122 48.289 47.041 50.408 54.747 56.300 49.656 62.129 62.423 66.275 5.540 5.710 5.380 5.375 5.793 5.363 5.312 5.463 5.150 5.258 4.013 4.627 5.258 5.687 5.823
21.155 21.941 21.991 22.283 22.352 22.444 20.211 20.376 17.790 17.871 15.629 45.762 47.102 48.297 47.061 50.414 54.759 56.291 49.667 62.174 62.420 66.291 5.540 5.706 5.374 5.371 5.793 5.361 5.308 5.459 5.142 5.256 4.009 4.626 5.256 5.684 5.818
21.155 21.941 21.989 22.281 22.350 22.442 20.208 20.375 17.786 17.870 15.628 45.749 47.098 48.304 47.069 50.419 54.765 56.288 49.668 62.194 62.419 66.300 5.539 5.704 5.372 5.369 5.793 5.360 5.306 5.458 5.140 5.255 4.007 4.626 5.255 5.682 5.816
21.152 21.931 22.011 22.313 22.368 22.456 20.244 20.393 17.833 17.879 15.644 46.067 47.229 48.268 46.947 50.389 54.699 56.338 49.594 61.936 62.436 66.209 5.541 5.725 5.406 5.397 5.793 5.374 5.332 5.482 5.185 5.267 4.036 4.634 5.267 5.702 5.847
21.154 21.941 21.988 22.279 22.349 22.441 20.206 20.373 17.784 17.869 15.627 45.738 47.094 48.308 47.074 50.422 54.770 56.285 49.669 62.207 62.418 66.305 5.539 5.703 5.370 5.368 5.793 5.359 5.305 5.457 5.138 5.254 4.006 4.626 5.255 5.681 5.815
21.156 21.929 22.028 22.334 22.386 22.470 20.271 20.409 17.871 17.887 15.659 46.213 47.273 48.202 46.873 50.344 54.632 56.376 49.578 61.740 62.447 66.127 5.547 5.741 5.429 5.414 5.799 5.383 5.346 5.496 5.213 5.275 4.054 4.635 5.272 5.717 5.865
21.153 21.926 22.028 22.337 22.385 22.469 20.272 20.409 17.871 17.887 15.658 46.263 47.300 48.217 46.862 50.352 54.636 56.377 49.559 61.731 62.449 66.130 5.545 5.742 5.432 5.416 5.798 5.384 5.350 5.499 5.217 5.276 4.056 4.637 5.274 5.718 5.868
21.153 21.929 22.021 22.326 22.378 22.464 20.259 20.402 17.854 17.883 15.652 46.158 47.258 48.234 46.904 50.365 54.662 56.360 49.581 61.824 62.443 66.164 5.544 5.734 5.419 5.407 5.793 5.379 5.341 5.491 5.202 5.272 4.046 4.635 5.270 5.711 5.858
21.152 21.926 22.027 22.335 22.383 22.468 20.270 20.408 17.868 17.886 15.657 46.251 47.296 48.223 46.868 50.356 54.641 56.374 49.560 61.748 62.448 66.136 5.544 5.740 5.430 5.415 5.798 5.384 5.349 5.498 5.215 5.275 4.055 4.637 5.274 5.716 5.867
21.152 21.925 22.029 22.339 22.385 22.470 20.274 20.409 17.873 17.887 15.658 46.291 47.314 48.221 46.854 50.354 54.634 56.379 49.550 61.719 62.450 66.127 5.544 5.743 5.434 5.418 5.798 5.386 5.352 5.501 5.220 5.277 4.058 4.638 5.275 5.719 5.871
21.152 21.926 22.025 22.333 22.382 22.467 20.268 20.406 17.865 17.885 15.655 46.245 47.296 48.230 46.873 50.361 54.648 56.371 49.559 61.764 62.447 66.144 5.543 5.739 5.428 5.414 5.798 5.383 5.348 5.497 5.213 5.275 4.054 4.638 5.273 5.715 5.866
21.151 21.924 22.028 22.338 22.384 22.469 20.273 20.408 17.871 17.886 15.657 46.290 47.315 48.227 46.857 50.358 54.639 56.377 49.548 61.730 62.450 66.133 5.543 5.742 5.433 5.418 5.798 5.385 5.351 5.500 5.219 5.276 4.057 4.639 5.275 5.718 5.870
21.151 21.924 22.031 22.342 22.387 22.471 20.278 20.411 17.878 17.888 15.660 46.320 47.325 48.216 46.843 50.350 54.627 56.384 49.544 61.694 62.452 66.118 5.544 5.745 5.437 5.421 5.798 5.387 5.354 5.503 5.225 5.278 4.061 4.639 5.276 5.721 5.874
21.150 21.923 22.029 22.340 22.385 22.469 20.276 20.409 17.874 17.887 15.658 46.322 47.329 48.227 46.846 50.357 54.635 56.381 49.539 61.710 62.451 66.126 5.543 5.744 5.436 5.420 5.798 5.387 5.354 5.503 5.223 5.278 4.060 4.640 5.276 5.719 5.873
21.150 21.920 22.039 22.353 22.393 22.476 20.291 20.418 17.895 17.891 15.666 46.436 47.372 48.201 46.799 50.338 54.601 56.401 49.517 61.598 62.458 66.084 5.545 5.752 5.450 5.431 5.798 5.392 5.364 5.512 5.241 5.282 4.071 4.642 5.280 5.728 5.885
21.148 21.935 21.988 22.285 22.347 22.440 20.210 20.373 17.785 17.868 15.625 45.849 47.154 48.340 47.048 50.438 54.778 56.290 49.628 62.186 62.421 66.309 5.534 5.706 5.376 5.373 5.792 5.363 5.313 5.463 5.147 5.257 4.011 4.630 5.259 5.683 5.823
21.149 21.936 21.986 22.282 22.345 22.438 20.207 20.371 17.781 17.867 15.624 45.811 47.137 48.341 47.061 50.440 54.784 56.285 49.638 62.212 62.420 66.317 5.534 5.703 5.372 5.370 5.792 5.361 5.310 5.461 5.142 5.256 4.008 4.629 5.257 5.681 5.820
21.149 21.936 21.987 22.284 22.346 22.439 20.209 20.372 17.783 17.868 15.625 45.834 47.147 48.341 47.053 50.439 54.781 56.288 49.632 62.196 62.421 66.313 5.534 5.705 5.375 5.372 5.792 5.362 5.311 5.462 5.145 5.257 4.010 4.630 5.258 5.682 5.822
21.148 21.924 22.021 22.330 22.376 22.463 20.263 20.401 17.856 17.883 15.651 46.253 47.309 48.261 46.882 50.379 54.668 56.363 49.546 61.806 62.446 66.167 5.540 5.736 5.425 5.411 5.793 5.383 5.347 5.496 5.209 5.274 4.051 4.639 5.273 5.712 5.865
21.148 21.935 21.988 22.285 22.346 22.439 20.210 20.372 17.784 17.868 15.625 45.856 47.159 48.345 47.047 50.441 54.781 56.289 49.624 62.189 62.422 66.312 5.534 5.705 5.376 5.373 5.792 5.363 5.313 5.464 5.147 5.257 4.011 4.631 5.259 5.683 5.824
21.146 21.936 21.980 22.276 22.339 22.433 20.199 20.365 17.768 17.864 15.618 45.786 47.135 48.370 47.080 50.458 54.807 56.273 49.634 62.272 62.417 66.345 5.531 5.699 5.366 5.365 5.792 5.359 5.306 5.457 5.134 5.254 4.003 4.630 5.256 5.677 5.816
21.146 21.935 21.982 22.278 22.339 22.434 20.201 20.366 17.771 17.864 15.619 45.812 47.147 48.371 47.071 50.458 54.805 56.276 49.627 62.256 62.418 66.341 5.531 5.700 5.369 5.367 5.792 5.360 5.308 5.459 5.137 5.255 4.005 4.630 5.257 5.678 5.818
21.145 21.932 21.988 22.288 22.345 22.438 20.211 20.371 17.784 17.867 15.624 45.901 47.183 48.360 47.037 50.449 54.785 56.291 49.607 62.183 62.423 66.315 5.532 5.706 5.378 5.375 5.792 5.364 5.316 5.466 5.150 5.258 4.013 4.633 5.261 5.684 5.827
21.144 21.934 21.980 22.277 22.337 22.432 20.199 20.364 17.768 17.863 15.618 45.816 47.153 48.383 47.074 50.465 54.813 56.273 49.622 62.272 62.418 66.349 5.530 5.699 5.367 5.366 5.792 5.360 5.308 5.459 5.136 5.255 4.004 4.631 5.257 5.677 5.818
21.142 21.931 21.980 22.280 22.337 22.432 20.201 20.364 17.769 17.863 15.617 45.867 47.179 48.395 47.062 50.472 54.815 56.277 49.604 62.258 62.419 66.349 5.528 5.700 5.370 5.369 5.792 5.362 5.312 5.462 5.141 5.256 4.007 4.633 5.259 5.678 5.822
21.142 21.932 21.982 22.281 22.338 22.433 20.203 20.365 17.771 17.864 15.618 45.869 47.178 48.389 47.059 50.468 54.810 56.279 49.605 62.247 62.420 66.344 5.529 5.701 5.371 5.370 5.792 5.362 5.312 5.463 5.142 5.256 4.008 4.633 5.259 5.679 5.822
21.142 21.928 21.988 22.292 22.344 22.438 20.214 20.371 17.787 17.867 15.623 45.970 47.219 48.377 47.020 50.458 54.788 56.295 49.582 62.165 62.425 66.315 5.529 5.708 5.382 5.379 5.792 5.367 5.320 5.470 5.156 5.260 4.017 4.635 5.263 5.685 5.832
21.143 21.934 21.978 22.275 22.335 22.431 20.196 20.362 17.763 17.862 15.616 45.805 47.151 48.392 47.081 50.471 54.821 56.269 49.621 62.293 62.417 66.359 5.529 5.697 5.365 5.365 5.792 5.359 5.307 5.458 5.133 5.254 4.002 4.631 5.257 5.675 5.816
21.140 21.927 21.988 22.293 22.343 22.437 20.215 20.371 17.787 17.866 15.623 45.996 47.234 48.386 47.014 50.463 54.791 56.296 49.572 62.162 62.426 66.316 5.528 5.708 5.384 5.380 5.791 5.367 5.322 5.472 5.158 5.261 4.018 4.637 5.264 5.686 5.834
21.140 21.927 21.988 22.292 22.343 22.437 20.214 20.371 17.786 17.866 15.623 45.990 47.232 48.386 47.016 50.463 54.792 56.295 49.573 62.166 62.426 66.318 5.528 5.708 5.383 5.379 5.791 5.367 5.322 5.471 5.157 5.261 4.018 4.636 5.264 5.685 5.834
21.135 21.901 22.050 22.380 22.397 22.481 20.319 20.425 17.923 17.893 15.671 46.835 47.563 48.246 46.686 50.355 54.576 56.430 49.392 61.417 62.477 66.046 5.536 5.768 5.480 5.456 5.796 5.408 5.393 5.538 5.284 5.294 4.098 4.656 5.294 5.742 5.919
21.134 21.900 22.050 22.381 22.396 22.480 20.319 20.425 17.923 17.892 15.671 46.851 47.571 48.251 46.683 50.358 54.577 56.430 49.385 61.415 62.478 66.047 5.535 5.768 5.481 5.457 5.795 5.409 5.394 5.539 5.285 5.295 4.098 4.656 5.294 5.742 5.920
21.136 21.924 21.985 22.292 22.338 22.433 20.212 20.367 17.780 17.864 15.619 46.027 47.257 48.416 47.015 50.481 54.809 56.291 49.553 62.188 62.426 66.334 5.524 5.707 5.382 5.379 5.791 5.368 5.323 5.473 5.158 5.261 4.017 4.639 5.265 5.684 5.835
21.134 21.920 21.991 22.303 22.343 22.437 20.224 20.372 17.795 17.866 15.624 46.148 47.310 48.412 46.973 50.476 54.790 56.307 49.522 62.106 62.433 66.308 5.524 5.713 5.394 5.389 5.791 5.373 5.333 5.481 5.173 5.265 4.027 4.642 5.269 5.690 5.847
21.134 21.921 21.990 22.300 22.342 22.437 20.221 20.371 17.791 17.866 15.623 46.116 47.296 48.412 46.984 50.476 54.794 56.303 49.531 62.125 62.431 66.314 5.524 5.712 5.391 5.387 5.791 5.372 5.330 5.479 5.169 5.264 4.025 4.641 5.268 5.689 5.844
21.132 21.921 21.984 22.294 22.336 22.432 20.213 20.366 17.779 17.863 15.618 46.086 47.291 48.439 47.004 50.494 54.818 56.292 49.530 62.187 62.428 66.341 5.521 5.707 5.385 5.382 5.790 5.369 5.327 5.476 5.161 5.262 4.020 4.641 5.267 5.684 5.840
21.132 21.920 21.985 22.296 22.337 22.432 20.214 20.366 17.781 17.863 15.618 46.102 47.298 48.438 46.998 50.492 54.815 56.295 49.526 62.174 62.429 66.337 5.521 5.708 5.386 5.383 5.790 5.370 5.328 5.477 5.164 5.263 4.021 4.642 5.267 5.685 5.841
21.133 21.921 21.987 22.297 22.339 22.434 20.217 20.368 17.785 17.864 15.620 46.100 47.293 48.425 46.994 50.485 54.806 56.298 49.530 62.156 62.430 66.328 5.523 5.709 5.388 5.384 5.791 5.370 5.329 5.477 5.165 5.263 4.022 4.641 5.267 5.686 5.842
21.132 21.920 21.986 22.297 22.338 22.433 20.216 20.367 17.783 17.864 15.619 46.112 47.302 48.435 46.994 50.491 54.811 56.296 49.524 62.164 62.430 66.333 5.521 5.709 5.388 5.384 5.790 5.371 5.329 5.478 5.165 5.263 4.022 4.642 5.268 5.686 5.842
21.129 21.910 22.007 22.328 22.356 22.448 20.252 20.386 17.830 17.873 15.635 46.417 47.424 48.394 46.878 50.458 54.741 56.344 49.456 61.908 62.448 66.242 5.523 5.730 5.422 5.411 5.790 5.385 5.354 5.501 5.210 5.275 4.050 4.649 5.279 5.706 5.872
21.132 21.919 21.989 22.301 22.341 22.436 20.221 20.370 17.791 17.865 15.622 46.150 47.315 48.425 46.977 50.483 54.799 56.304 49.517 62.124 62.432 66.318 5.522 5.712 5.393 5.388 5.791 5.373 5.332 5.481 5.172 5.265 4.026 4.643 5.269 5.689 5.846
21.127 21.887 22.069 22.410 22.409 22.492 20.354 20.440 17.966 17.899 15.685 47.186 47.713 48.231 46.569 50.336 54.513 56.468 49.300 61.176 62.497 65.970 5.534 5.788 5.514 5.483 5.794 5.424 5.421 5.563 5.330 5.307 4.126 4.665 5.306 5.760 5.952
21.131 21.920 21.984 22.294 22.335 22.431 20.212 20.365 17.778 17.863 15.617 46.092 47.295 48.444 47.004 50.496 54.820 56.292 49.527 62.189 62.428 66.344 5.521 5.707 5.385 5.382 5.790 5.369 5.327 5.476 5.162 5.262 4.020 4.642 5.267 5.684 5.840
21.127 21.886 22.070 22.412 22.410 22.493 20.356 20.441 17.968 17.899 15.685 47.211 47.723 48.231 46.561 50.336 54.509 56.470 49.293 61.161 62.499 65.966 5.534 5.789 5.516 5.485 5.794 5.425 5.422 5.565 5.333 5.307 4.128 4.666 5.307 5.762 5.954
21.126 21.886 22.069 22.413 22.409 22.492 20.356 20.441 17.968 17.899 15.685 47.219 47.728 48.235 46.560 50.338 54.511 56.469 49.289 61.162 62.499 65.967 5.533 5.789 5.517 5.485 5.794 5.425 5.423 5.565 5.333 5.308 4.128 4.667 5.307 5.762 5.955
21.129 21.908 22.011 22.333 22.359 22.450 20.258 20.389 17.838 17.874 15.638 46.471 47.446 48.387 46.857 50.452 54.728 56.352 49.443 61.862 62.451 66.226 5.524 5.733 5.428 5.416 5.790 5.388 5.359 5.506 5.218 5.277 4.055 4.651 5.281 5.709 5.878
21.129 21.909 22.007 22.329 22.356 22.448 20.252 20.386 17.831 17.873 15.635 46.431 47.432 48.397 46.874 50.459 54.741 56.345 49.451 61.903 62.448 66.242 5.523 5.730 5.423 5.412 5.790 5.385 5.355 5.502 5.211 5.276 4.051 4.650 5.279 5.706 5.874
21.125 21.885 22.069 22.413 22.409 22.492 20.356 20.441 17.967 17.899 15.685 47.230 47.734 48.239 46.558 50.340 54.512 56.469 49.285 61.162 62.500 65.969 5.533 5.789 5.517 5.485 5.794 5.426 5.424 5.566 5.334 5.308 4.128 4.667 5.307 5.762 5.955
21.126 21.885 22.072 22.415 22.412 22.494 20.360 20.443 17.973 17.900 15.687 47.241 47.735 48.226 46.550 50.332 54.501 56.474 49.286 61.135 62.501 65.956 5.534 5.791 5.520 5.487 5.794 5.427 5.425 5.567 5.337 5.309 4.130 4.667 5.308 5.764 5.957
21.126 21.902 22.021 22.349 22.366 22.457 20.276 20.397 17.861 17.878 15.646 46.643 47.518 48.375 46.797 50.440 54.695 56.374 49.401 61.736 62.461 66.184 5.523 5.744 5.445 5.430 5.790 5.395 5.373 5.518 5.241 5.284 4.070 4.655 5.287 5.719 5.894
21.126 21.914 21.985 22.301 22.334 22.431 20.218 20.365 17.783 17.862 15.617 46.209 47.355 48.469 46.974 50.509 54.823 56.299 49.487 62.154 62.433 66.341 5.517 5.710 5.392 5.388 5.790 5.373 5.335 5.483 5.172 5.266 4.026 4.646 5.271 5.687 5.849
21.127 21.914 21.989 22.306 22.338 22.434 20.224 20.369 17.791 17.864 15.620 46.246 47.368 48.456 46.957 50.500 54.808 56.307 49.481 62.110 62.436 66.323 5.518 5.714 5.397 5.392 5.790 5.375 5.339 5.486 5.179 5.267 4.031 4.647 5.272 5.690 5.853
21.124 21.903 22.012 22.339 22.358 22.450 20.263 20.389 17.843 17.874 15.638 46.576 47.499 48.408 46.832 50.462 54.728 56.358 49.408 61.829 62.456 66.223 5.520 5.736 5.434 5.422 5.790 5.391 5.366 5.512 5.227 5.280 4.061 4.655 5.284 5.712 5.886
21.125 21.913 21.985 22.302 22.334 22.430 20.218 20.365 17.783 17.862 15.617 46.226 47.365 48.474 46.971 50.512 54.824 56.300 49.480 62.151 62.434 66.342 5.516 5.711 5.393 5.389 5.790 5.374 5.336 5.484 5.174 5.266 4.027 4.647 5.272 5.687 5.850
21.123 21.903 22.010 22.337 22.356 22.448 20.261 20.387 17.838 17.873 15.636 46.567 47.499 48.418 46.838 50.469 54.737 56.354 49.407 61.850 62.455 66.233 5.519 5.735 5.432 5.420 5.790 5.390 5.365 5.511 5.225 5.280 4.059 4.655 5.284 5.710 5.885
21.123 21.910 21.991 22.312 22.339 22.434 20.229 20.370 17.797 17.864 15.621 46.331 47.409 48.467 46.933 50.505 54.805 56.314 49.455 62.074 62.440 66.316 5.516 5.717 5.404 5.398 5.790 5.379 5.345 5.492 5.188 5.270 4.036 4.650 5.275 5.693 5.861
21.125 21.912 21.989 22.307 22.337 22.433 20.225 20.368 17.791 17.864 15.620 46.278 47.385 48.467 46.951 50.506 54.812 56.308 49.469 62.107 62.437 66.326 5.517 5.714 5.399 5.394 5.790 5.376 5.341 5.488 5.181 5.268 4.032 4.648 5.273 5.691 5.856
21.122 21.908 21.992 22.314 22.339 22.435 20.231 20.371 17.799 17.864 15.621 46.364 47.426 48.472 46.925 50.508 54.804 56.317 49.444 62.061 62.441 66.314 5.515 5.718 5.406 5.400 5.789 5.380 5.347 5.494 5.191 5.271 4.038 4.651 5.276 5.695 5.863
21.123 21.910 21.988 22.308 22.336 22.432 20.225 20.367 17.790 17.863 15.619 46.303 47.400 48.479 46.947 50.513 54.817 56.308 49.459 62.109 62.438 66.331 5.515 5.714 5.400 5.395 5.789 5.377 5.342 5.489 5.183 5.269 4.033 4.649 5.274 5.691 5.857
21.116 21.881 22.053 22.398 22.390 22.478 20.335 20.424 17.934 17.889 15.669 47.201 47.752 48.333 46.605 50.400 54.584 56.441 49.263 61.325 62.494 66.049 5.523 5.777 5.502 5.474 5.793 5.421 5.418 5.559 5.316 5.304 4.117 4.670 5.306 5.750 5.947
21.122 21.910 21.985 22.305 22.333 22.430 20.220 20.365 17.784 17.862 15.616 46.278 47.393 48.489 46.959 50.520 54.828 56.303 49.462 62.141 62.436 66.343 5.514 5.712 5.396 5.392 5.789 5.376 5.340 5.487 5.178 5.267 4.030 4.649 5.273 5.688 5.854
21.121 21.909 21.987 22.308 22.334 22.431 20.224 20.366 17.788 17.862 15.617 46.324 47.414 48.491 46.945 50.520 54.823 56.308 49.449 62.115 62.438 66.336 5.514 5.714 5.400 5.395 5.789 5.377 5.343 5.490 5.184 5.269 4.033 4.651 5.275 5.691 5.859
21.120 21.907 21.989 22.312 22.335 22.432 20.228 20.368 17.793 17.863 15.619 46.369 47.435 48.492 46.930 50.520 54.818 56.313 49.437 62.088 62.441 66.329 5.513 5.716 5.404 5.398 5.789 5.379 5.347 5.493 5.189 5.270 4.037 4.652 5.277 5.693 5.863
21.119 21.905 21.992 22.316 22.337 22.433 20.233 20.370 17.798 17.864 15.620 46.414 47.453 48.489 46.915 50.517 54.810 56.318 49.426 62.056 62.443 66.318 5.513 5.719 5.409 5.402 5.789 5.381 5.350 5.497 5.195 5.272 4.040 4.653 5.278 5.695 5.867
21.119 21.906 21.989 22.313 22.335 22.432 20.229 20.368 17.794 17.863 15.619 46.392 47.446 48.496 46.925 50.522 54.818 56.314 49.429 62.080 62.442 66.328 5.512 5.717 5.406 5.400 5.789 5.380 5.348 5.495 5.191 5.271 4.038 4.653 5.277 5.693 5.864
21.120 21.907 21.987 22.309 22.334 22.430 20.225 20.366 17.788 17.862 15.617 46.346 47.426 48.498 46.940 50.524 54.825 56.308 49.441 62.112 62.439 66.338 5.513 5.714 5.401 5.396 5.789 5.378 5.345 5.492 5.185 5.269 4.034 4.652 5.276 5.691 5.860
21.119 21.905 21.990 22.314 22.336 22.432 20.230 20.368 17.794 17.863 15.619 46.398 47.448 48.496 46.923 50.522 54.817 56.315 49.428 62.076 62.442 66.326 5.512 5.717 5.406 5.400 5.789 5.380 5.349 5.495 5.192 5.271 4.038 4.653 5.277 5.694 5.865
